,Entity,Iteration,Probability,Relation,Value
4384,concept:economicsector:media,1115,0.9999997331615121,concept:economicsectorcompany,concept:company:kpmr
4385,concept:economicsector:media,1114,0.9948774069053287,concept:economicsectorcompany,concept:newspaper:globe_and_mail
4386,concept:economicsector:media,1103,0.9375,concept:economicsectorcompany,concept:magazine:oprah
4387,concept:economicsector:media,1103,0.9999999975265816,concept:economicsectorcompany,concept:televisionstation:wha
4388,concept:economicsector:media,1114,0.9921875,concept:economicsectorcompany,concept:website:amazon_com
4389,concept:economicsector:media,1115,0.9375,concept:economicsectorcompany,concept:company:aol_time_warner
4390,concept:economicsector:media,1103,0.9999999975168934,concept:economicsectorcompany,concept:televisionstation:kqet
4391,concept:economicsector:media,1114,1.0,concept:economicsectorcompany,concept:biotechcompany:comcast
4392,concept:economicsector:media,1115,0.99609375,concept:economicsectorcompany,concept:publication:associated_press
4393,concept:economicsector:media,1115,0.9996518834388612,concept:economicsectorcompany,concept:blog:salon
4394,concept:economicsector:media,1115,0.9966184793123419,concept:economicsectorcompany,concept:company:aol_video
4395,concept:economicsector:media,1111,0.9998779296875,concept:economicsectorcompany,concept:website:youtube
4396,concept:economicsector:media,1114,0.96875,concept:economicsectorcompany,concept:company:today
4397,concept:economicsector:media,1112,0.999702060683711,concept:economicsectorcompany,concept:company:dow_jones001
4398,concept:economicsector:media,1103,0.9999997338682816,concept:economicsectorcompany,concept:televisionstation:ktvw_tv
4399,concept:economicsector:media,1095,0.9375,concept:economicsectorcompany,concept:publication:sky_news
4400,concept:economicsector:media,1114,0.9375,concept:economicsectorcompany,concept:newspaper:the_christian_science_monitor
4401,concept:economicsector:media,1114,0.984375,concept:economicsectorcompany,concept:website:linkedin
4402,concept:economicsector:media,1110,0.999999733939763,concept:economicsectorcompany,concept:televisionstation:kuvn
4403,concept:economicsector:media,1098,0.96875,concept:economicsectorcompany,concept:company:news_corp_
4404,concept:economicsector:media,1110,0.9999997533494516,concept:economicsectorcompany,concept:televisionstation:kuvs
4405,concept:economicsector:media,1107,0.96875,concept:economicsectorcompany,concept:newspaper:national_journal
4406,concept:economicsector:media,1113,0.9375,concept:economicsectorcompany,concept:website:the_chicago_tribune
4407,concept:economicsector:media,1108,0.992584374393674,concept:economicsectorcompany,concept:publication:ctv
4408,concept:economicsector:media,1103,0.9999997336169985,concept:economicsectorcompany,concept:televisionstation:wuvg_tv
4409,concept:economicsector:media,1103,0.9999999975264711,concept:economicsectorcompany,concept:company:kues
4410,concept:economicsector:media,1096,0.9990234375,concept:economicsectorcompany,concept:company:press
4411,concept:economicsector:media,1115,0.9375,concept:economicsectorcompany,concept:website:fast_company_magazine
4412,concept:economicsector:telecommunications,1073,0.9999999999355698,concept:economicsectorcompany,concept:company:nextel
4413,concept:economicsector:telecommunications,1114,1.0,concept:economicsectorcompany,concept:biotechcompany:comcast
4414,concept:economicsector:telecommunications,1114,0.9999998420300115,concept:economicsectorcompany,concept:company:cingular_wireless
4415,concept:economicsector:telecommunications,1114,0.9999999997422788,concept:economicsectorcompany,concept:company:nextel_communications_inc_
4416,concept:economicsector:telecommunications,1081,0.9999999997422788,concept:economicsectorcompany,concept:company:boost_mobile
4417,concept:economicsector:telecommunications,1114,0.96875,concept:economicsectorcompany,concept:company:gte
4418,concept:economicsector:telecommunications,1114,0.9157267004890209,concept:economicsectorcompany,concept:biotechcompany:alcatel
4419,concept:economicsector:telecommunications,1115,1.0,concept:economicsectorcompany,concept:company:ntt_communications
4420,concept:economicsector:telecommunications,1115,0.9999999999260838,concept:economicsectorcompany,concept:company:clearwire_corp_
4421,concept:economicsector:telecommunications,1114,1.0,concept:economicsectorcompany,concept:company:mci
4422,concept:economicsector:telecommunications,1114,0.9918642998029279,concept:economicsectorcompany,concept:company:telstra
4423,concept:economicsector:telecommunications,960,0.9999999997422788,concept:economicsectorcompany,concept:company:nextel_partners
4424,concept:economicsector:telecommunications,1108,0.9999999910282898,concept:economicsectorcompany,concept:company:ncr_corporation
4425,concept:economicsector:telecommunications,1103,0.9375,concept:economicsectorcompany,concept:company:orange
4426,concept:economicsector:telecommunications,1114,0.9658613186449543,concept:economicsectorcompany,concept:company:bt
4427,concept:economicsector:telecommunications,1115,1.0,concept:economicsectorcompany,concept:company:verizon_communications
4428,concept:economicsector:news,1114,0.9921875,concept:economicsectorcompany,concept:company:today
4429,concept:economicsector:news,1112,1.0,concept:economicsectorcompany,concept:company:cnn__msnbc
4430,concept:economicsector:news,1094,0.984375,concept:economicsectorcompany,concept:publication:entertainment_tonight
4431,concept:economicsector:news,1108,0.9375,concept:economicsectorcompany,concept:magazine:nation
4432,concept:economicsector:news,1114,0.9301885781673077,concept:economicsectorcompany,concept:company:the_today_show
4433,concept:economicsector:news,1114,1.0,concept:economicsectorcompany,concept:newspaper:larry_king
4434,concept:economicsector:news,1115,0.9999740010034133,concept:economicsectorcompany,concept:blog:fox_news
4435,concept:economicsector:news,1115,0.9867170439904706,concept:economicsectorcompany,concept:company:cnn__good_morning_america
4436,concept:economicsector:news,1115,0.9375,concept:economicsectorcompany,concept:company:gannett
4437,concept:economicsector:news,1115,0.9921875,concept:economicsectorcompany,concept:newspaper:baltimore_sun
4438,concept:economicsector:news,1115,0.998046875,concept:economicsectorcompany,concept:newspaper:ny_times
4439,concept:economicsector:news,1105,1.0,concept:economicsectorcompany,concept:publication:abc__s_world_news_tonight
4440,concept:economicsector:news,1103,0.9375,concept:economicsectorcompany,concept:company:cnn_
4441,concept:economicsector:news,1115,0.9375,concept:economicsectorcompany,concept:newspaper:bloomberg_news
4442,concept:economicsector:news,1114,0.984375,concept:economicsectorcompany,concept:website:atlanta_journal_constitution
4443,concept:economicsector:news,1108,0.9375,concept:economicsectorcompany,concept:website:cw_network
4444,concept:economicsector:news,1096,0.998046875,concept:economicsectorcompany,concept:blog:world_report
4445,concept:economicsector:news,1115,0.9514364623880438,concept:economicsectorcompany,concept:website:time_magazine
4446,concept:economicsector:news,1114,0.9375,concept:economicsectorcompany,concept:newspaper:the_christian_science_monitor
4447,concept:economicsector:news,1113,1.0,concept:economicsectorcompany,concept:website:the_washington_times
4448,concept:economicsector:news,1107,0.9375,concept:economicsectorcompany,concept:newspaper:the_times
4449,concept:economicsector:news,1115,0.96875,concept:economicsectorcompany,concept:website:foxnews
4450,concept:economicsector:news,1114,0.9996999614327973,concept:economicsectorcompany,concept:website:cbs_corporation
4451,concept:economicsector:news,1096,0.9375,concept:economicsectorcompany,concept:publication:c_span
4452,concept:economicsector:news,1111,0.9999772308046904,concept:economicsectorcompany,concept:website:morning_america
4453,concept:economicsector:news,1114,0.9375,concept:economicsectorcompany,concept:website:abcnews_com
4454,concept:economicsector:news,1094,0.99609375,concept:economicsectorcompany,concept:publication:post
4455,concept:economicsector:news,1114,0.9661924973878877,concept:economicsectorcompany,concept:company:national_public_radio
4456,concept:economicsector:news,1107,0.9375,concept:economicsectorcompany,concept:company:star
4457,concept:economicsector:news,1115,0.9375,concept:economicsectorcompany,concept:newspaper:austin_american_statesman
4458,concept:economicsector:news,1115,0.9375,concept:economicsectorcompany,concept:website:cnn__abc
4459,concept:economicsector:news,1094,0.9375,concept:economicsectorcompany,concept:website:cnn__cbs
4460,concept:economicsector:news,1114,1.0,concept:economicsectorcompany,concept:website:cnn__fox
4461,concept:economicsector:news,1115,0.984375,concept:economicsectorcompany,concept:website:houston_chronicle
4462,concept:economicsector:news,1096,0.96875,concept:economicsectorcompany,concept:publication:u_s__news___world_report
4463,concept:economicsector:news,1096,0.9375,concept:economicsectorcompany,concept:publication:rush_limbaugh
4464,concept:economicsector:news,1115,1.0,concept:economicsectorcompany,concept:publication:nyt
4465,concept:economicsector:news,1094,0.984375,concept:economicsectorcompany,concept:company:npr
4466,concept:economicsector:news,1107,0.99609375,concept:economicsectorcompany,concept:newspaper:newsday
4467,concept:economicsector:news,1107,0.9375,concept:economicsectorcompany,concept:magazine:sports_illustrated
4468,concept:economicsector:news,1115,0.9921875,concept:economicsectorcompany,concept:website:nbc_news
4469,concept:economicsector:advertising,1115,0.9375,concept:economicsectorcompany,concept:website:yahoo
4470,concept:academicfield:multi_level_marketing,1114,1.0,concept:economicsectorcompany,concept:company:amway
4471,concept:academicfield:construction,1096,0.9375,concept:economicsectorcompany,concept:company:bouygues
4472,concept:academicfield:construction,1115,0.9706502632206354,concept:economicsectorcompany,concept:company:bechtel
4473,concept:economicsector:sports,1114,0.9999998923944844,concept:economicsectorcompany,concept:company:reebok
4474,concept:economicsector:sports,960,0.9999999982263887,concept:economicsectorcompany,concept:company:converse
4475,concept:economicsector:sports,1115,0.96875,concept:economicsectorcompany,concept:website:abc_news
4476,concept:economicsector:sports,1095,0.9375,concept:economicsectorcompany,concept:company:espn_
4477,concept:economicsector:sports,1114,0.9375,concept:economicsectorcompany,concept:retailstore:adidas
4478,concept:academicfield:policy,1103,0.9375,concept:economicsectorcompany,concept:newspaper:florida
4479,concept:academicfield:policy,1100,0.9375,concept:economicsectorcompany,concept:bank:world_bank
4480,concept:economicsector:insurance,1096,0.99951171875,concept:economicsectorcompany,concept:company:general
4481,concept:economicsector:insurance,1113,0.9921875,concept:economicsectorcompany,concept:publication:washington
4482,concept:economicsector:insurance,1094,0.984375,concept:economicsectorcompany,concept:company:aviva
4483,concept:economicsector:insurance,1114,0.984375,concept:economicsectorcompany,concept:company:massachusetts_mutual_life_insurance
4484,concept:economicsector:insurance,1095,0.96875,concept:economicsectorcompany,concept:bank:direct_line
4485,concept:economicsector:insurance,1094,0.998046875,concept:economicsectorcompany,concept:agent:friends
4486,concept:economicsector:insurance,1111,1.0,concept:economicsectorcompany,concept:bank:aon
4487,concept:economicsector:insurance,1115,0.999999999685352,concept:economicsectorcompany,concept:company:aetna
4488,concept:economicsector:insurance,601,0.998046875,concept:economicsectorcompany,concept:newspaper:alabama
4489,concept:economicsector:insurance,1114,0.9306970781751958,concept:economicsectorcompany,concept:company:assurant
4490,concept:economicsector:insurance,1075,0.9917085715780466,concept:economicsectorcompany,concept:bank:fortis
4491,concept:economicsector:insurance,1114,1.0,concept:economicsectorcompany,concept:company:blue_cross_blue_shield
4492,concept:economicsector:insurance,1110,0.9990234375,concept:economicsectorcompany,concept:magazine:more_people
4493,concept:economicsector:insurance,551,0.99609375,concept:economicsectorcompany,concept:company:delaware
4494,concept:economicsector:insurance,1107,0.99609375,concept:economicsectorcompany,concept:televisionstation:ks
4495,concept:economicsector:insurance,1096,0.984375,concept:economicsectorcompany,concept:company:kaiser_permanente
4496,concept:economicsector:insurance,1114,0.991039213776858,concept:economicsectorcompany,concept:bank:nationwide
4497,concept:economicsector:insurance,1107,1.0,concept:economicsectorcompany,concept:newspaper:florida
4498,concept:economicsector:insurance,1107,0.99609375,concept:economicsectorcompany,concept:company:nj
4499,concept:economicsector:insurance,1103,0.96875,concept:economicsectorcompany,concept:televisionstation:alexandria
4500,concept:economicsector:insurance,1107,0.96875,concept:economicsectorcompany,concept:televisionstation:ky
4501,concept:economicsector:insurance,1107,0.9999999999999991,concept:economicsectorcompany,concept:newspaper:north_carolina
4502,concept:economicsector:insurance,1094,0.96875,concept:economicsectorcompany,concept:bank:manulife
4503,concept:economicsector:insurance,1096,0.9375,concept:economicsectorcompany,concept:island:ventura
4504,concept:economicsector:insurance,1094,0.9921875,concept:economicsectorcompany,concept:politicsblog:fort_worth
